SystemID,Send Date,Content Name,Testing,Source,Card ID,Tier,Status,EDM_Sent,EDM_Bounce,EDM_Open,EDM_Click,APP_Open
JH-0001830207,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0247588,EMER,Sent,1,0,0,0,0
JH-0001830208,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AS0131995,DYNA,Sent,1,0,0,0,0
JH-0001830209,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT2371241,EMER,Open,1,0,1,0,0
JH-0001830210,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT0479924,GOLD,Open,1,0,1,0,0
JH-0001830211,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3936701,DYNA,Click,1,0,1,1,0
JH-0001830212,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0679105,PARA,Open,1,0,1,0,0
JH-0001830213,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AS0079514,GOLD,Sent,1,0,0,0,0
JH-0001830214,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE9213388,DYNA,Sent,1,0,0,0,0
JH-0001830215,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA6560065,GOLD,Sent,1,0,0,0,0
JH-0001830216,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AS0345600,EMER,Open,1,0,1,0,0
JH-0001830217,2021-11-11T08:05:34.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD6351028,DYNA,Sent,1,0,0,0,0
JH-0001829315,2021-10-27T06:40:26.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WB3361004,DYNA,,0,0,0,0,0
JH-0001830734,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD9441966,GOLD,Sent,1,0,0,0,0
JH-0001830735,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0757247,GOLD,Click,1,0,1,1,0
JH-0001830736,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB7815194,GOLD,Click,1,0,1,1,0
JH-0001830737,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AS0165892,EMER,Sent,1,0,0,0,0
JH-0001830738,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA6991661,EMER,Sent,1,0,0,0,0
JH-0001830739,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD9450180,DYNA,Click,1,0,1,1,0
JH-0001830740,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE3135047,DYNA,Open,1,0,1,0,0
JH-0001830741,2021-11-16T15:40:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA1266974,DYNA,Open,1,0,1,0,0
JH-0001830702,2021-11-16T09:40:36.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA3060011,DYNA,Delivered,0,0,0,0,0
JH-0001598340,2021-10-12T08:46:03.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA5556420,GOLD,Success,0,0,0,0,0
JH-0001829338,2021-10-29T15:40:29.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WA9046890,GOLD,,0,0,0,0,0
JH-0001829335,2021-10-29T11:50:28.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT5509113,DYNA,Delivered,0,0,0,0,0
JH-0001830687,2021-11-16T06:45:40.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WB5217480,DYNA,,0,0,0,0,0
JH-0001830721,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA7065000,GOLD,Click,1,0,1,1,0
JH-0001830722,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA5813616,GOLD,Click,1,0,1,1,0
JH-0001830723,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5408370,DYNA,Click,1,0,1,1,0
JH-0001830724,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0714622,DYNA,Open,1,0,1,0,0
JH-0001830725,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5801591,EMER,Sent,1,0,0,0,0
JH-0001830726,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2603316,EMER,Click,1,0,1,1,0
JH-0001830727,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0076792,EMER,Sent,1,0,0,0,0
JH-0001830728,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA5675534,EMER,Click,1,0,1,1,0
JH-0001830729,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD8937753,EMER,Sent,1,0,0,0,0
JH-0001830730,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD0555028,GOLD,Open,1,0,1,0,0
JH-0001830731,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA7137527,GOLD,Open,1,0,1,0,0
JH-0001830732,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0340661,DYNA,Sent,1,0,0,0,0
JH-0001830733,2021-11-16T15:40:10.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB0758474,DYNA,Sent,1,0,0,0,0
JH-0001830982,2021-11-18T04:36:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE6375982,DYNA,Open,1,0,1,0,0
JH-0001830983,2021-11-18T04:36:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CA0244642,EMER,Open,1,0,1,0,0
JH-0001830984,2021-11-18T04:36:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD6340522,DYNA,Open,1,0,1,0,0
JH-0001830985,2021-11-18T04:36:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA4492416,EMER,Open,1,0,1,0,0
JH-0001830986,2021-11-18T04:36:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB4708574,DYNA,Sent,1,0,0,0,0
JH-0001830760,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB1718561,DYNA,Open,1,0,1,0,0
JH-0001830761,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1929778,DYNA,Click,1,0,1,1,0
JH-0001830762,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2076737,DYNA,Sent,1,0,0,0,0
JH-0001830763,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0182384,EMER,Sent,1,0,0,0,0
JH-0001830764,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK0404313,DYNA,Open,1,0,1,0,0
JH-0001830765,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB4275426,DYNA,Sent,1,0,0,0,0
JH-0001830766,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0393941,GOLD,Open,1,0,1,0,0
JH-0001830767,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2206067,DYNA,Open,1,0,1,0,0
JH-0001830768,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0199192,DYNA,Open,1,0,1,0,0
JH-0001830769,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA7094946,GOLD,Sent,1,0,0,0,0
JH-0001830770,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA7646646,GOLD,Open,1,0,1,0,0
JH-0001830771,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0069197,EMER,Sent,1,0,0,0,0
JH-0001830772,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1358741,GOLD,Click,1,0,1,1,0
JH-0001830773,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CA0317158,DYNA,Open,1,0,1,0,0
JH-0001830774,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1287641,DYNA,Click,1,0,1,1,0
JH-0001830775,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0010517,EMER,Sent,1,0,0,0,0
JH-0001830776,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA8069668,DYNA,Open,1,0,1,0,0
JH-0001830777,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD8982437,DYNA,Open,1,0,1,0,0
JH-0001830778,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF2587860,DYNA,Sent,1,0,0,0,0
JH-0001830779,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2893926,EMER,Sent,1,0,0,0,0
JH-0001830780,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3735641,DYNA,Open,1,0,1,0,0
JH-0001830781,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5617721,DYNA,Sent,1,0,0,0,0
JH-0001830782,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1959401,GOLD,Open,1,0,1,0,0
JH-0001830783,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA9546581,GOLD,Sent,1,0,0,0,0
JH-0001830784,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB3302908,DYNA,Click,1,0,1,1,0
JH-0001830785,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK0342393,DYNA,Open,1,0,1,0,0
JH-0001830786,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CA0123996,DYNA,Sent,1,0,0,0,0
JH-0001830787,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA4784567,GOLD,Open,1,0,1,0,0
JH-0001830788,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AS0238443,GOLD,Open,1,0,1,0,0
JH-0001830789,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT4717462,DYNA,Open,1,0,1,0,0
JH-0001830790,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3807876,DYNA,Open,1,0,1,0,0
JH-0001830742,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA0058814,EMER,Sent,1,0,0,0,0
JH-0001830743,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0899627,GOLD,Sent,1,0,0,0,0
JH-0001830744,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB2493764,DYNA,Click,1,0,1,1,0
JH-0001830745,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0619380,EMER,Sent,1,0,0,0,0
JH-0001830746,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0159647,EMER,Sent,1,0,0,0,0
JH-0001830747,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,HS0263452,GOLD,Open,1,0,1,0,0
JH-0001830748,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3808844,DYNA,Sent,1,0,0,0,0
JH-0001830749,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK0342404,EMER,Open,1,0,1,0,0
JH-0001830750,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5201976,GOLD,Sent,1,0,0,0,0
JH-0001830751,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0423540,DYNA,Open,1,0,1,0,0
JH-0001830752,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD5818634,DYNA,Open,1,0,1,0,0
JH-0001830753,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0097345,DYNA,Sent,1,0,0,0,0
JH-0001830754,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0908460,GOLD,Open,1,0,1,0,0
JH-0001830755,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB2134631,GOLD,Sent,1,0,0,0,0
JH-0001830756,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD8315785,DYNA,Open,1,0,1,0,0
JH-0001830757,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT3346255,DYNA,Click,1,0,1,1,0
JH-0001830758,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2180068,GOLD,Sent,1,0,0,0,0
JH-0001830759,2021-11-16T15:55:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA1048948,DYNA,Sent,1,0,0,0,0
JH-0001831142,2021-11-18T15:50:55.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD4193166,DYNA,Sent,1,0,0,0,0
JH-0001831143,2021-11-18T15:50:55.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0220004,DYNA,Sent,1,0,0,0,0
JH-0001831144,2021-11-18T15:50:55.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB6794482,EMER,Click,1,0,1,1,0
JH-0001831145,2021-11-18T15:50:55.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0011125,PARA,Sent,1,0,0,0,0
JH-0001831146,2021-11-18T15:50:55.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0151277,EMER,Sent,1,0,0,0,0
JH-0001831147,2021-11-18T15:50:55.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0006906,PARA,Sent,1,0,0,0,0
JH-0001831148,2021-11-18T15:50:55.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE6423445,DYNA,Open,1,0,1,0,0
